sentence,keys,id
toà án,['toà án'],['001364']
bán hàng,['bán hàng'],['001365']
tòa soạn,['tòa soạn'],['001366']
bán hàng,['bán hàng'],['001367']
tỏa hương,['tỏa hương'],['001368']
bán kính (hình tròn),['bán kính (hình tròn)'],['001369']
toàn cầu,['toàn cầu'],['001370']
bạn,['bạn'],['001371']
tóc xoăn,['tóc xoăn'],['001372']
bạn,['bạn'],['001373']
tóm cổ,['tóm cổ'],['001374']
bạn,['bạn'],['001375']
tóm lược,['tóm lược'],['001376']
bạn gái,['bạn gái'],['001377']
tóm tắt,['tóm tắt'],['001378']
bạn gái,['bạn gái'],['001379']
tô màu,['tô màu'],['001380']
bạn gái,['bạn gái'],['001381']
tô màu,['tô màu'],['001382']
bạn trai,['bạn trai'],['001383']
tôn thờ,['tôn thờ'],['001384']
bạn trai,['bạn trai'],['001385']
tổ tiên,['tổ tiên'],['001386']
bạn trai,['bạn trai'],['001387']
tổ trưởng,['tổ trưởng'],['001388']
bảng học sinh,['bảng học sinh'],['001389']
tôn trọng,['tôn trọng'],['001390']
bảng chia,['bảng chia'],['001391']
tổng (số),['tổng (số)'],['001392']
bảng chia,['bảng chia'],['001393']
tổng hợp,['tổng hợp'],['001394']
bảng chỉ dẫn,['bảng chỉ dẫn'],['001395']
tổng thống,['tổng thống'],['001396']
bảng cộng,['bảng cộng'],['001397']
tổng thống,['tổng thống'],['001398']
bảng cửu chương,['bảng cửu chương'],['001399']
tổng thống,['tổng thống'],['001400']
bảng đen,['bảng đen'],['001401']
tống tiền,['tống tiền'],['001402']
bảng đen,['bảng đen'],['001403']
tờ báo,['tờ báo'],['001404']
bảng đen,['bảng đen'],['001405']
tờ báo,['tờ báo'],['001406']
hãng máy bay,['hãng máy bay'],['001407']
tờ báo,['tờ báo'],['001408']
bảng màu,['bảng màu'],['001409']
tờ giấy,['tờ giấy'],['001410']
bảng nhân,['bảng nhân'],['001411']
tờ giấy,['tờ giấy'],['001412']
bảng nhân,['bảng nhân'],['001413']
tờ giấy,['tờ giấy'],['001414']
bảng nhân,['bảng nhân'],['001415']
tờ tiền,['tờ tiền'],['001416']
hãng xe máy,['hãng xe máy'],['001417']
trang trí,['trang trí'],['001418']
bảng trừ,['bảng trừ'],['001419']
trà,['trà'],['001420']
bảng trừ,['bảng trừ'],['001421']
trả (đt),['trả (đt)'],['001422']
bảng trừ,['bảng trừ'],['001423']
trả lời,['trả lời'],['001424']
bánh bột lọc,['bánh bột lọc'],['001425']
trách nhiệm,['trách nhiệm'],['001426']
bánh cốm,['bánh cốm'],['001427']
trái nghĩa,['trái nghĩa'],['001428']
bánh cuốn,['bánh cuốn'],['001429']
trái nghĩa,['trái nghĩa'],['001430']
bánh đa,['bánh đa'],['001431']
trạm xe buýt,['trạm xe buýt'],['001432']
bánh đúc,['bánh đúc'],['001433']
trạm y tế,['trạm y tế'],['001434']
bánh gai,['bánh gai'],['001435']
tràn ngập (nước),['tràn ngập (nước)'],['001436']
bánh giầy,['bánh giầy'],['001437']
trang phục,['trang phục'],['001438']
bánh giò,['bánh giò'],['001439']
tranh luận,['tranh luận'],['001440']
bánh gối,['bánh gối'],['001441']
tai nạn giao thông,['tai nạn giao thông'],['001442']
bánh mì,['bánh mì'],['001443']
tránh thai,['tránh thai'],['001444']
bánh mì,['bánh mì'],['001445']
trao tặng,['trao tặng'],['001446']
bánh mì,['bánh mì'],['001447']
trăng,['trăng'],['001448']
bánh pizza,['bánh pizza'],['001449']
trăng,['trăng'],['001450']
bánh pía,['bánh pía'],['001451']
trắng muốt,['trắng muốt'],['001452']
hãng tàu thuyền,['hãng tàu thuyền'],['001453']
trắng tay,['trắng tay'],['001454']
bánh xe,['bánh xe'],['001455']
trầm trồ,['trầm trồ'],['001456']
bao la,['bao la'],['001457']
quạt trần,['quạt trần'],['001458']
bảo hiểm,['bảo hiểm'],['001459']
trần nhà,['trần nhà'],['001460']
lưu,['lưu'],['001461']
tự (tự làm),['tự (tự làm)'],['001462']
bảo tàng,['bảo tàng'],['001463']
tre,['tre'],['001464']
bảo thủ,['bảo thủ'],['001465']
tre,['tre'],['001466']
tre,['tre'],['001467']
tồn tại,['tồn tại'],['001468']
bảo vệ môi trường,['bảo vệ môi trường'],['001469']
trêu,['trêu'],['001470']
bảo vệ môi trường,['bảo vệ môi trường'],['001471']
trêu tức,['trêu tức'],['001472']
bảo vệ môi trường,['bảo vệ môi trường'],['001473']
trí khôn,['trí khôn'],['001474']
báo (con báo),['báo (con báo)'],['001475']
trí thức,['trí thức'],['001476']
báo (con báo),['báo (con báo)'],['001477']
triều cường,['triều cường'],['001478']
báo (con báo),['báo (con báo)'],['001479']
triều đình,['triều đình'],['001480']
báo cáo,['báo cáo'],['001481']
trình bày,['trình bày'],['001482']
báo động,['báo động'],['001483']
trình độ,['trình độ'],['001484']
báo thù,['báo thù'],['001485']
trọc đầu,['trọc đầu'],['001486']
bát,['bát'],['001487']
trói tay,['trói tay'],['001488']
bát hương,['bát hương'],['001489']
tròn trịa (mặt),['tròn trịa (mặt)'],['001490']
bát ngát,['bát ngát'],['001491']
trong sáng,['trong sáng'],['001492']
tròn,['tròn'],['001493']
xì hơi (đánh rắm),['xì hơi (đánh rắm)'],['001494']
bay liệng (bay lượn),['bay liệng (bay lượn)'],['001495']
trong ngoài,['trong ngoài'],['001496']
bắc bán cầu,['bắc bán cầu'],['001497']
trong ngoài,['trong ngoài'],['001498']
Bắc bộ,['Bắc bộ'],['001499']
trong ngoài,['trong ngoài'],['001500']
Bắc Giang,['Bắc Giang'],['001501']
trong suốt,['trong suốt'],['001502']
Bắc Kạn,['Bắc Kạn'],['001503']
trọng tài,['trọng tài'],['001504']
bắc nam,['bắc nam'],['001505']
xe tải,['xe tải'],['001506']
bắc nam,['bắc nam'],['001507']
trộm cắp,['trộm cắp'],['001508']
Bắc Ninh,['Bắc Ninh'],['001509']
trốn chạy,['trốn chạy'],['001510']
bắn bi,['bắn bi'],['001511']
trốn chạy,['trốn chạy'],['001512']
bắn bi,['bắn bi'],['001513']
trốn chạy,['trốn chạy'],['001514']
bắn bi,['bắn bi'],['001515']
trông chờ,['trông chờ'],['001516']
bắn súng,['bắn súng'],['001517']
trông chờ,['trông chờ'],['001518']
băng bó,['băng bó'],['001519']
trông nom,['trông nom'],['001520']
băng chuyền,['băng chuyền'],['001521']
trông nom,['trông nom'],['001522']
băng dính,['băng dính'],['001523']
trống,['trống'],['001524']
băng giá,['băng giá'],['001525']
trộn (đt),['trộn (đt)'],['001526']
bằng phẳng,['bằng phẳng'],['001527']
trở thành,['trở thành'],['001528']
bắp ngô,['bắp ngô'],['001529']
trú mưa,['trú mưa'],['001530']
bắp ngô,['bắp ngô'],['001531']
trục hoành,['trục hoành'],['001532']
bắp ngô,['bắp ngô'],['001533']
trục tung,['trục tung'],['001534']
bắt,['bắt'],['001535']
trục xuất,['trục xuất'],['001536']
bắt đền,['bắt đền'],['001537']
trụi lá,['trụi lá'],['001538']
bắt đền,['bắt đền'],['001539']
trụi lá,['trụi lá'],['001540']
bắt đền,['bắt đền'],['001541']
trụi lá,['trụi lá'],['001542']
bắt giữ,['bắt giữ'],['001543']
trùm chăn,['trùm chăn'],['001544']
bắt nạt,['bắt nạt'],['001545']
trung bình,['trung bình'],['001546']
bắt tay,['bắt tay'],['001547']
trung điểm,['trung điểm'],['001548']
bậc thang,['bậc thang'],['001549']
Trung Quốc (nước Trung Quốc),['Trung Quốc (nước Trung Quốc)'],['001550']
bập bênh,['bập bênh'],['001551']
Trung Quốc (nước Trung Quốc),['Trung Quốc (nước Trung Quốc)'],['001552']
bất động,['bất động'],['001553']
Trung Quốc (nước Trung Quốc),['Trung Quốc (nước Trung Quốc)'],['001554']
bất hiếu,['bất hiếu'],['001555']
trung tâm,['trung tâm'],['001556']
bật đèn,['bật đèn'],['001557']
trung thành,['trung thành'],['001558']
bật lửa,['bật lửa'],['001559']
Trung Thu,['Trung Thu'],['001560']
bẫy chuột (hành động),['bẫy chuột (hành động)'],['001561']
Trung Thu,['Trung Thu'],['001562']
bẫy chuột (hành động),['bẫy chuột (hành động)'],['001563']
Trung Thu,['Trung Thu'],['001564']
bẫy chuột (dụng cụ),['bẫy chuột (dụng cụ)'],['001565']
trung ương,['trung ương'],['001566']
bẻ ngô,['bẻ ngô'],['001567']
trúng thưởng,['trúng thưởng'],['001568']
bẻ ngô,['bẻ ngô'],['001569']
trúng tuyển,['trúng tuyển'],['001570']
bẻ ngô,['bẻ ngô'],['001571']
trúng tuyển,['trúng tuyển'],['001572']
bé gái,['bé gái'],['001573']
trúng tuyển,['trúng tuyển'],['001574']
bé hơn,['bé hơn'],['001575']
truyền dịch,['truyền dịch'],['001576']
bé loắt choắt,['bé loắt choắt'],['001577']
truyền thông,['truyền thông'],['001578']
bé trai,['bé trai'],['001579']
truyền thống,['truyền thống'],['001580']
bé trai,['bé trai'],['001581']
trực nhật,['trực nhật'],['001582']
bé trai,['bé trai'],['001583']
trứng,['trứng'],['001584']
béo,['béo'],['001585']
trứng,['trứng'],['001586']
bê tông,['bê tông'],['001587']
trứng,['trứng'],['001588']
bể bơi,['bể bơi'],['001589']
trường tiểu học,['trường tiểu học'],['001590']
bể cá,['bể cá'],['001591']
trường tiểu học,['trường tiểu học'],['001592']
bế em,['bế em'],['001593']
trước,['trước'],['001594']
bên cạnh,['bên cạnh'],['001595']
trước,['trước'],['001596']
bên cạnh,['bên cạnh'],['001597']
trường hợp,['trường hợp'],['001598']
bên dưới,['bên dưới'],['001599']
trường mầm non,['trường mầm non'],['001600']
bên phải,['bên phải'],['001601']
trường mầm non,['trường mầm non'],['001602']
bên trái,['bên trái'],['001603']
trường mầm non,['trường mầm non'],['001604']
bên trên,['bên trên'],['001605']
trường PTCS (cấp 2),['trường PTCS (cấp 2)'],['001606']
bên trong,['bên trong'],['001607']
trường PTCS (cấp 2),['trường PTCS (cấp 2)'],['001608']
bến phà,['bến phà'],['001609']
trường PTCS (cấp 2),['trường PTCS (cấp 2)'],['001610']
bến tàu,['bến tàu'],['001611']
trường THPT ( cấp 3),['trường THPT ( cấp 3)'],['001612']
Bến Tre,['Bến Tre'],['001613']
trường THPT ( cấp 3),['trường THPT ( cấp 3)'],['001614']
bến xe,['bến xe'],['001615']
trường THPT ( cấp 3),['trường THPT ( cấp 3)'],['001616']
bênh vực,['bênh vực'],['001617']
trưởng nhóm,['trưởng nhóm'],['001618']
bệnh thủy đậu,['bệnh thủy đậu'],['001619']
tù giam,['tù giam'],['001620']
bệnh nhân,['bệnh nhân'],['001621']
tụ tập,['tụ tập'],['001622']
bệnh tật,['bệnh tật'],['001623']
tuân lệnh,['tuân lệnh'],['001624']
bí ngô,['bí ngô'],['001625']
tuân thủ,['tuân thủ'],['001626']
bị động,['bị động'],['001627']
tủi thân,['tủi thân'],['001628']
bìa vở,['bìa vở'],['001629']
túm tóc,['túm tóc'],['001630']
bịa đặt,['bịa đặt'],['001631']
tung tăng,['tung tăng'],['001632']
hóa đơn,['hóa đơn'],['001633']
tuổi thơ,['tuổi thơ'],['001634']
biển đông,['biển đông'],['001635']
tuốt lúa,['tuốt lúa'],['001636']
biển hiệu,['biển hiệu'],['001637']
tuỷ sống,['tuỷ sống'],['001638']
biến đổi,['biến đổi'],['001639']
tuyên bố,['tuyên bố'],['001640']
biện pháp,['biện pháp'],['001641']
tuyên ngôn,['tuyên ngôn'],['001642']
biểu đồ,['biểu đồ'],['001643']
tuyệt vọng,['tuyệt vọng'],['001644']
biểu đồ cột,['biểu đồ cột'],['001645']
từ bỏ,['từ bỏ'],['001646']
biểu đồ hình quạt,['biểu đồ hình quạt'],['001647']
từ đồng âm,['từ đồng âm'],['001648']
biểu thị,['biểu thị'],['001649']
từ ngữ,['từ ngữ'],['001650']
biểu thức,['biểu thức'],['001651']
từ phải sang trái,['từ phải sang trái'],['001652']
bím tóc đuôi sam,['bím tóc đuôi sam'],['001653']
từ trái nghĩa,['từ trái nghĩa'],['001654']
bình an,['bình an'],['001655']
từ trái nghĩa,['từ trái nghĩa'],['001656']
bình an,['bình an'],['001657']
từ trái nghĩa,['từ trái nghĩa'],['001658']
bình an,['bình an'],['001659']
từ trái sang phải,['từ trái sang phải'],['001660']
Bình Dương,['Bình Dương'],['001661']
tự lập,['tự lập'],['001662']
Bình Phước,['Bình Phước'],['001663']
tự lập,['tự lập'],['001664']
Bình Thuận,['Bình Thuận'],['001665']
tự lập,['tự lập'],['001666']
bình thường,['bình thường'],['001667']
tự tin,['tự tin'],['001668']
bình thường,['bình thường'],['001669']
tự tin,['tự tin'],['001670']
bình thường,['bình thường'],['001671']
tự tin,['tự tin'],['001672']
bít tất,['bít tất'],['001673']
tự vệ,['tự vệ'],['001674']
bò,['bò'],['001675']
tự vệ,['tự vệ'],['001676']
bò sát,['bò sát'],['001677']
tự vệ,['tự vệ'],['001678']
bò tót,['bò tót'],['001679']
tươi cười,['tươi cười'],['001680']
bỏ hoang,['bỏ hoang'],['001681']
tưới cây,['tưới cây'],['001682']
bỏ phiếu,['bỏ phiếu'],['001683']
tưới cây,['tưới cây'],['001684']
bỏ qua,['bỏ qua'],['001685']
tưới cây,['tưới cây'],['001686']
bỏ rơi,['bỏ rơi'],['001687']
nước tương (xì dầu),['nước tương (xì dầu)'],['001688']
bó đũa,['bó đũa'],['001689']
tương ứng,['tương ứng'],['001690']
bó hoa,['bó hoa'],['001691']
tưởng,['tưởng'],['001692']
bóc lột,['bóc lột'],['001693']
tưởng tượng,['tưởng tượng'],['001694']
bóc vỏ,['bóc vỏ'],['001695']
tượng,['tượng'],['001696']
bón phân,['bón phân'],['001697']
tượng đài,['tượng đài'],['001698']
bón phân,['bón phân'],['001699']
u ám ( trời u ám),['u ám ( trời u ám)'],['001700']
bón phân,['bón phân'],['001701']
ung dung,['ung dung'],['001702']
bỏng,['bỏng'],['001703']
ủng,['ủng'],['001704']
bỏng ngô,['bỏng ngô'],['001705']
ủng hộ,['ủng hộ'],['001706']
bóng bay,['bóng bay'],['001707']
UNICEF,['UNICEF'],['001708']
boong tàu,['boong tàu'],['001709']
uốn,['uốn'],['001710']
bọt biển,['bọt biển'],['001711']
uốn cong,['uốn cong'],['001712']
bọt xà phòng,['bọt xà phòng'],['001713']
uốn dẻo,['uốn dẻo'],['001714']
bồ kết,['bồ kết'],['001715']
uốn tóc,['uốn tóc'],['001716']
bổ ích,['bổ ích'],['001717']
úp,['úp'],['001718']
bổ ngữ,['bổ ngữ'],['001719']
ủy ban,['ủy ban'],['001720']
bổ trợ,['bổ trợ'],['001721']
ủy ban nhân dân,['ủy ban nhân dân'],['001722']
bố trí,['bố trí'],['001723']
ủy quyền,['ủy quyền'],['001724']
bộ truyện,['bộ truyện'],['001725']
ủy quyền,['ủy quyền'],['001726']
bốc vác,['bốc vác'],['001727']
ủy quyền,['ủy quyền'],['001728']
bố,['bố'],['001729']
ưu tiên,['ưu tiên'],['001730']
bố mẹ,['bố mẹ'],['001731']
ưu tiên,['ưu tiên'],['001732']
bộ đội,['bộ đội'],['001733']
va chạm,['va chạm'],['001734']
bộ đội,['bộ đội'],['001735']
va li,['va li'],['001736']
bộ đội,['bộ đội'],['001737']
vác,['vác'],['001738']
bộ sách,['bộ sách'],['001739']
vạch trần,['vạch trần'],['001740']
bốc hơi,['bốc hơi'],['001741']
vạch xuất phát,['vạch xuất phát'],['001742']
bốc thăm,['bốc thăm'],['001743']
vai,['vai'],['001744']
bồi bàn,['bồi bàn'],['001745']
vai trò,['vai trò'],['001746']
bồi thường,['bồi thường'],['001747']
vái lạy,['vái lạy'],['001748']
bồn hoa,['bồn hoa'],['001749']
vái tứ phương,['vái tứ phương'],['001750']
bồn rửa bát,['bồn rửa bát'],['001751']
vạm vỡ,['vạm vỡ'],['001752']
bông hoa,['bông hoa'],['001753']
vàng (kim loại),['vàng (kim loại)'],['001754']
bông hoa,['bông hoa'],['001755']
vàng bạc,['vàng bạc'],['001756']
bông hoa,['bông hoa'],['001757']
vào,['vào'],['001758']
bốt cảnh sát,['bốt cảnh sát'],['001759']
vào lớp,['vào lớp'],['001760']
vào mùa,['vào mùa'],['001761']
văn,['văn'],['001762']
bột giặt,['bột giặt'],['001763']
văn bản,['văn bản'],['001764']
bột màu,['bột màu'],['001765']
Văn miếu Quốc Tử Giám,['Văn miếu Quốc Tử Giám'],['001766']
bột màu,['bột màu'],['001767']
văn nghệ,['văn nghệ'],['001768']
bột màu,['bột màu'],['001769']
văn nghệ,['văn nghệ'],['001770']
bột ngọt,['bột ngọt'],['001771']
văn nghệ,['văn nghệ'],['001772']
bột ngọt,['bột ngọt'],['001773']
vắn tắt,['vắn tắt'],['001774']
bờ biển,['bờ biển'],['001775']
vắng,['vắng'],['001776']
bờ rào,['bờ rào'],['001777']
vắng,['vắng'],['001778']
bờ ruộng,['bờ ruộng'],['001779']
vắng,['vắng'],['001780']
bơi,['bơi'],['001781']
vắng lặng,['vắng lặng'],['001782']
bơi lội,['bơi lội'],['001783']
vắt cam,['vắt cam'],['001784']
bơm (cái bơm),['bơm (cái bơm)'],['001785']
vấn đề,['vấn đề'],['001786']
bơm nước,['bơm nước'],['001787']
vấn đề,['vấn đề'],['001788']
bơm xe,['bơm xe'],['001789']
vấn đề,['vấn đề'],['001790']
bờm tóc,['bờm tóc'],['001791']
vận chuyển,['vận chuyển'],['001792']
bớt,['bớt'],['001793']
vận động,['vận động'],['001794']
bớt đi,['bớt đi'],['001795']
vật,['vật'],['001796']
Bru-nây (nước Bru-nây),['Bru-nây (nước Bru-nây)'],['001797']
vật nuôi,['vật nuôi'],['001798']
Bru-nây (nước Bru-nây),['Bru-nây (nước Bru-nây)'],['001799']
vật nuôi,['vật nuôi'],['001800']
vật nuôi,['vật nuôi'],['001801']
cỏ,['cỏ'],['001802']
vây bắt,['vây bắt'],['001803']
cỏ,['cỏ'],['001804']
vẫy tay,['vẫy tay'],['001805']
cỏ,['cỏ'],['001806']
vẫy vùng (cá),['vẫy vùng (cá)'],['001807']
bụi đời,['bụi đời'],['001808']
vé,['vé'],['001809']
bụi phấn,['bụi phấn'],['001810']
vệ sinh cá nhân,['vệ sinh cá nhân'],['001811']
bụi phấn,['bụi phấn'],['001812']
vênh váo,['vênh váo'],['001813']
bụi phấn,['bụi phấn'],['001814']
vết thương,['vết thương'],['001815']
Bun-ga-ri (nước Bun-ga-ri),['Bun-ga-ri (nước Bun-ga-ri)'],['001816']
vi khuẩn,['vi khuẩn'],['001817']
bùn,['bùn'],['001818']
vĩ cầm,['vĩ cầm'],['001819']
bụng,['bụng'],['001820']
vĩ đại,['vĩ đại'],['001821']
buộc dây,['buộc dây'],['001822']
vị ngữ,['vị ngữ'],['001823']
buộc tóc,['buộc tóc'],['001824']
vị trí,['vị trí'],['001825']
buổi chiều,['buổi chiều'],['001826']
việc làm,['việc làm'],['001827']
buổi đêm,['buổi đêm'],['001828']
viện bảo tàng,['viện bảo tàng'],['001829']
buổi đêm,['buổi đêm'],['001830']
viện nghiên cứu,['viện nghiên cứu'],['001831']
buổi đêm,['buổi đêm'],['001832']
viết lia lịa,['viết lia lịa'],['001833']
buổi sáng,['buổi sáng'],['001834']
Vĩnh Long,['Vĩnh Long'],['001835']
buổi sáng,['buổi sáng'],['001836']
Vĩnh Phúc,['Vĩnh Phúc'],['001837']
buổi sáng,['buổi sáng'],['001838']
vịnh,['vịnh'],['001839']
buổi tối,['buổi tối'],['001840']
vịnh Hạ Long,['vịnh Hạ Long'],['001841']
buổi tối,['buổi tối'],['001842']
Võ Nguyên Giáp,['Võ Nguyên Giáp'],['001843']
buổi tối,['buổi tối'],['001844']
vòi voi,['vòi voi'],['001845']
buổi trưa,['buổi trưa'],['001846']
vòng đeo tay,['vòng đeo tay'],['001847']
buổi trưa,['buổi trưa'],['001848']
buổi trưa,['buổi trưa'],['001849']
vỏ,['vỏ'],['001850']
buôn làng,['buôn làng'],['001851']
võ thuật,['võ thuật'],['001852']
buồn nôn,['buồn nôn'],['001853']
vòi nước,['vòi nước'],['001854']
buông màn,['buông màn'],['001855']
vòng đời,['vòng đời'],['001856']
buông màn,['buông màn'],['001857']
vòng tròn,['vòng tròn'],['001858']
buông màn,['buông màn'],['001859']
võng (cái võng),['võng (cái võng)'],['001860']
buồng trứng,['buồng trứng'],['001861']
nhiều vô cùng,['nhiều vô cùng'],['001862']
búp bê,['búp bê'],['001863']
vô lí,['vô lí'],['001864']
bút,['bút'],['001865']
vô lo vô nghĩ,['vô lo vô nghĩ'],['001866']
bút bi,['bút bi'],['001867']
vô tâm,['vô tâm'],['001868']
bút màu,['bút màu'],['001869']
xa vô tận,['xa vô tận'],['001870']
bút máy,['bút máy'],['001871']
vô tư,['vô tư'],['001872']
bữa cơm,['bữa cơm'],['001873']
vô ý,['vô ý'],['001874']
vô ý thức,['vô ý thức'],['001875']
bức tranh,['bức tranh'],['001876']
vồ,['vồ'],['001877']
bức tranh,['bức tranh'],['001878']
vỗ cánh,['vỗ cánh'],['001879']
bức tường,['bức tường'],['001880']
vỗ tay,['vỗ tay'],['001881']
bước,['bước'],['001882']
vội vã,['vội vã'],['001883']
bước chân,['bước chân'],['001884']
vở chèo,['vở chèo'],['001885']
bướng bỉnh,['bướng bỉnh'],['001886']
vỡ,['vỡ'],['001887']
bướng bỉnh,['bướng bỉnh'],['001888']
vũ trụ,['vũ trụ'],['001889']
bưu tá,['bưu tá'],['001890']
vua Hùng,['vua Hùng'],['001891']
ca,['ca'],['001892']
vui chơi,['vui chơi'],['001893']
ca nô,['ca nô'],['001894']
vui chơi,['vui chơi'],['001895']
Cà Mau,['Cà Mau'],['001896']
vui chơi,['vui chơi'],['001897']
cá kho,['cá kho'],['001898']
vui mừng,['vui mừng'],['001899']
cá kho,['cá kho'],['001900']
vui mừng,['vui mừng'],['001901']
cái bè,['cái bè'],['001902']
vui mừng,['vui mừng'],['001903']
cái gương,['cái gương'],['001904']
vui sướng,['vui sướng'],['001905']
cái gương,['cái gương'],['001906']
vui sướng,['vui sướng'],['001907']
cái gương,['cái gương'],['001908']
cái nhíp,['cái nhíp'],['001909']
vui tính,['vui tính'],['001910']
cái túi,['cái túi'],['001911']
vun đắp,['vun đắp'],['001912']
Cam-pu-chia (nước Cam-pu-chia),['Cam-pu-chia (nước Cam-pu-chia)'],['001913']
vùng vẫy (dành cho người),['vùng vẫy (dành cho người)'],['001914']
Cam-pu-chia (nước Cam-pu-chia),['Cam-pu-chia (nước Cam-pu-chia)'],['001915']
hình vuông,['hình vuông'],['001916']
Cam-pu-chia (nước Cam-pu-chia),['Cam-pu-chia (nước Cam-pu-chia)'],['001917']
vuốt tóc,['vuốt tóc'],['001918']
cảnh vật,['cảnh vật'],['001919']
vuông góc,['vuông góc'],['001920']
cánh tay,['cánh tay'],['001921']
vững chắc,['vững chắc'],['001922']
cạnh,['cạnh'],['001923']
vườn thú,['vườn thú'],['001924']
cạnh bên (toán),['cạnh bên (toán)'],['001925']
vượt trội,['vượt trội'],['001926']
cạnh đáy,['cạnh đáy'],['001927']
xa cách,['xa cách'],['001928']
cạnh đối diện,['cạnh đối diện'],['001929']
xa xôi,['xa xôi'],['001930']
cao (người),['cao (người)'],['001931']
xà phòng,['xà phòng'],['001932']
cao (vật),['cao (vật)'],['001933']
xà phòng,['xà phòng'],['001934']
cao (nhà),['cao (nhà)'],['001935']
xà phòng,['xà phòng'],['001936']
cao (núi),['cao (núi)'],['001937']
xà phòng giặt,['xà phòng giặt'],['001938']
Cao Bằng,['Cao Bằng'],['001939']
xà phòng giặt,['xà phòng giặt'],['001940']
cao độ,['cao độ'],['001941']
xà phòng giặt,['xà phòng giặt'],['001942']
cao nguyên,['cao nguyên'],['001943']
xả rác,['xả rác'],['001944']
cao quý,['cao quý'],['001945']
xã hội,['xã hội'],['001946']
cao tầng,['cao tầng'],['001947']
xã hội,['xã hội'],['001948']
cao thấp,['cao thấp'],['001949']
xã hội,['xã hội'],['001950']
cao tốc,['cao tốc'],['001951']
xách túi,['xách túi'],['001952']
cát,['cát'],['001953']
xanh xao,['xanh xao'],['001954']
cau có,['cau có'],['001955']
xanh xao,['xanh xao'],['001956']
cày,['cày'],['001957']
xanh xao,['xanh xao'],['001958']
cày ruộng,['cày ruộng'],['001959']
xã,['xã'],['001960']
cây xanh tươi,['cây xanh tươi'],['001961']
cặp sách,['cặp sách'],['001962']
cây xanh tươi,['cây xanh tươi'],['001963']
cặp tóc,['cặp tóc'],['001964']
cây xanh tươi,['cây xanh tươi'],['001965']
cắt nhau,['cắt nhau'],['001966']
cần khởi động,['cần khởi động'],['001967']
xăm,['xăm'],['001968']
cấp cứu,['cấp cứu'],['001969']
xăng,['xăng'],['001970']
cấp dưỡng,['cấp dưỡng'],['001971']
xăng-ti-mét (cm),['xăng-ti-mét (cm)'],['001972']
cất giấu,['cất giấu'],['001973']
xăng-ti-mét-khối (cm3),['xăng-ti-mét-khối (cm3)'],['001974']
câu cá,['câu cá'],['001975']
xăng-ti-mét-vuông (cm2),['xăng-ti-mét-vuông (cm2)'],['001976']
câu chuyện,['câu chuyện'],['001977']
xâm lược,['xâm lược'],['001978']
câu đố,['câu đố'],['001979']
xây,['xây'],['001980']
câu đối,['câu đối'],['001981']
xây,['xây'],['001982']
câu đơn,['câu đơn'],['001983']
xây,['xây'],['001984']
câu ghép,['câu ghép'],['001985']
xây nhà,['xây nhà'],['001986']
câu thơ,['câu thơ'],['001987']
xe đạp,['xe đạp'],['001988']
câu thơ,['câu thơ'],['001989']
xe ben,['xe ben'],['001990']
câu thơ,['câu thơ'],['001991']
xe máy,['xe máy'],['001992']
câu văn,['câu văn'],['001993']
xe cảnh sát,['xe cảnh sát'],['001994']
cầu (cây cầu),['cầu (cây cầu)'],['001995']
xe cứu hỏa,['xe cứu hỏa'],['001996']
cầu cứu,['cầu cứu'],['001997']
xe cứu thương,['xe cứu thương'],['001998']
cầu giao,['cầu giao'],['001999']
xe khách,['xe khách'],['002000']
cầu kì,['cầu kì'],['002001']
xe khách,['xe khách'],['002002']
cầu nguyện,['cầu nguyện'],['002003']
xe khách,['xe khách'],['002004']
cầu thủ,['cầu thủ'],['002005']
xe lam,['xe lam'],['002006']
cầu tre,['cầu tre'],['002007']
xe lu,['xe lu'],['002008']
cây ăn quả,['cây ăn quả'],['002009']
xe cẩu,['xe cẩu'],['002010']
cây ăn quả,['cây ăn quả'],['002011']
xé rách,['xé rách'],['002012']
cây ăn quả,['cây ăn quả'],['002013']
xem xét,['xem xét'],['002014']
cây bàng,['cây bàng'],['002015']
xen,['xen'],['002016']
cây bàng,['cây bàng'],['002017']
xẻng,['xẻng'],['002018']
cây cổ thụ,['cây cổ thụ'],['002019']
xếp,['xếp'],['002020']
cây cổ thụ,['cây cổ thụ'],['002021']
xếp hàng,['xếp hàng'],['002022']
cây cổ thụ,['cây cổ thụ'],['002023']
xếp hàng dọc,['xếp hàng dọc'],['002024']
cây cối,['cây cối'],['002025']
xếp hàng ngang,['xếp hàng ngang'],['002026']
cây đa,['cây đa'],['002027']
xếp hàng ưu tiên,['xếp hàng ưu tiên'],['002028']
cây gỗ,['cây gỗ'],['002029']
xinh,['xinh'],['002030']
cây khế,['cây khế'],['002031']
xinh xắn,['xinh xắn'],['002032']
cây ngô,['cây ngô'],['002033']
xóa bảng,['xóa bảng'],['002034']
cây ngô,['cây ngô'],['002035']
xoá bỏ,['xoá bỏ'],['002036']
cây ngô,['cây ngô'],['002037']
xoáy,['xoáy'],['002038']
cây phượng,['cây phượng'],['002039']
xóm làng,['xóm làng'],['002040']
cây phượng,['cây phượng'],['002041']
xô,['xô'],['002042']
cây thân gỗ,['cây thân gỗ'],['002043']
xôi,['xôi'],['002044']
cây thân gỗ,['cây thân gỗ'],['002045']
xông hơi,['xông hơi'],['002046']
